id_A,id_B,certificate_score,evidence_count,witness_path,region_size,jaccard_score,tfidf_score,sbert_score,value_score,is_match
b0001wn0li,http://www.google.com/base/feeds/snippets/18379653518269884966,3.3,2,long_pair::microsoft::powerpoint | rare_triple::2004::powerpoint::upgrade,1,0.208955223880597,0.40821088489659757,0.9021652333599999,0.5064437807123982,1
b000b6kh38,http://www.google.com/base/feeds/snippets/18277398973089665313,3.3,2,long_pair::bias::peak | rare_triple::bias::le::peak,1,0.08496732026143791,0.32603879833951077,0.6386149867216495,0.34987370177419946,0
b000bndghk,http://www.google.com/base/feeds/snippets/18427441766979913551,3.3,2,long_pair::card::hallmark | rare_triple::2006::hallmark::studio,1,0.15384615384615385,0.5633199743794115,0.7853638842378935,0.5008433374878196,1
b000butd6q,http://www.google.com/base/feeds/snippets/6990565128537638388,3.3,2,long_pair::math::success | rare_triple::2006::math::success,1,0.1388888888888889,0.2708654289254244,0.6685967617469786,0.35945035985376395,0
b000eu10wi,http://www.google.com/base/feeds/snippets/7587316869277129977,3.3,2,long_pair::capture::phase | rare_triple::capture::phase::pro,1,0.05925925925925926,0.25438878919768626,0.5959425394115602,0.30319686262283524,0
b000eu10wi,http://www.google.com/base/feeds/snippets/8056776198231015744,3.3,2,long_pair::capture::phase | model_code::300d,1,0.08270676691729323,0.1849243392216859,0.6080043803579852,0.2918784954989881,0
b000fbgapi,http://www.google.com/base/feeds/snippets/18364140307508478752,3.3,2,long_pair::arcserve::bkup | rare_triple::bkup::exch::r11,1,0.37037037037037035,0.7495778587694344,0.8420682642102291,0.6540054977833446,1
b000fer1cq,http://www.google.com/base/feeds/snippets/8056776198231015744,3.3,2,long_pair::capture::phase | rare_triple::capture::le::phase,1,0.06741573033707865,0.22939284719789865,0.6550664068235897,0.31729166145285564,0
b000i84dsy,http://www.google.com/base/feeds/snippets/18400163697429940544,3.3,2,long_pair::internet::security | model_code::3user,1,0.06,0.2207188408022474,0.6326865361416181,0.3044684589812885,0
b000j54pac,http://www.google.com/base/feeds/snippets/17075147063915025994,3.3,2,long_pair::explosion::photo | rare_triple::deluxe::explosion::photo,1,0.23300970873786409,0.6362730958044011,0.8209960240426637,0.5634262761949763,1
b000ov404w,http://www.google.com/base/feeds/snippets/18304611545439824631,3.3,2,long_pair::garson::mike | rare_triple::garson::jazzical::mike,1,0.13,0.2706680252022473,0.6194731584357984,0.34004706121268197,0
b000pihtbk,http://www.google.com/base/feeds/snippets/9522193715675586199,3.3,2,long_pair::reader::weekly | rare_triple::elementary::middle::weekly,1,0.20689655172413793,0.6772489303727964,0.671581733683956,0.5185757385936302,1
b000pihtec,http://www.google.com/base/feeds/snippets/13778334917246964953,3.3,2,long_pair::reader::weekly | rare_triple::kindergarten::preparing::weekly,1,0.2222222222222222,0.47774063325810634,0.7187970777033168,0.4729199777278818,0
b000hbxjt6,http://www.google.com/base/feeds/snippets/13414577819598574764,3.295399,5,facet_rescue::lead|family|version|lead_pair|descriptor,1,0.05013927576601671,0.14433287547220922,0.5172714897829038,0.23724788034037658,0
b000ndibe6,http://www.google.com/base/feeds/snippets/14054232840925252286,3.290381,5,facet_rescue::lead|family|version|edition|descriptor,1,0.01455604075691412,0.0790988145798954,0.3809252667951508,0.15819337404398678,0
b000m2yc32,http://www.google.com/base/feeds/snippets/12218017436042377109,3.276658,5,facet_rescue::lead|family|version|edition|descriptor,1,0.02240325865580448,0.1234341241567337,0.5481607616717027,0.2313327148280803,0
b0001wn18u,http://www.google.com/base/feeds/snippets/12776057589362570320,3.26959,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.15384615384615385,0.2773986739359832,0.6383583756763845,0.3565344011528406,0
b000gwfgqk,http://www.google.com/base/feeds/snippets/12516109834871224117,3.268727,6,facet_rescue::lead|family|edition|lead_pair|descriptor|anchor_bigram,1,0.04954954954954955,0.35250925624121376,0.593012673497559,0.3316904930961075,0
b000f7bps4,http://www.google.com/base/feeds/snippets/12516109834871224117,3.268668,6,facet_rescue::lead|family|edition|lead_pair|descriptor|anchor_bigram,1,0.1069182389937107,0.47021176464341785,0.7377958842853631,0.4383086293074972,0
b000o231le,http://www.google.com/base/feeds/snippets/9043771553757075875,3.266667,2,rare_pair::cs3::soundbooth | rare_triple::adobe::cs3::soundbooth,2,0.05625,0.14303938034387648,0.5704237584391723,0.25657104626101623,0
b000o27rgy,http://www.google.com/base/feeds/snippets/9043771553757075875,3.266667,2,rare_pair::cs3::soundbooth | rare_triple::adobe::cs3::soundbooth,2,0.026525198938992044,0.166119080800877,0.5549183107405671,0.2491875301601454,0
b000ndibbo,http://www.google.com/base/feeds/snippets/3621810113236094380,3.264158,5,facet_rescue::lead|family|version|edition|descriptor,1,0.014619883040935672,0.09189858409868175,0.38658715394789955,0.16436854036250567,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/7946849252371593289,3.25649,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.06557377049180328,0.24434924869454805,0.46950962035607324,0.25981087984747486,0
b000e8jlbw,http://www.google.com/base/feeds/snippets/18274317756231697680,3.255505,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.02865329512893983,0.2965447904920481,0.5258287831393791,0.28367562292012233,0
b000f7bps4,http://www.google.com/base/feeds/snippets/8354689508970608357,3.253778,6,facet_rescue::lead|family|edition|lead_pair|descriptor|anchor_bigram,1,0.10062893081761007,0.30942690542481044,0.6941851593990853,0.36808033188050193,0
b0008ews6w,http://www.google.com/base/feeds/snippets/18403866794415896226,3.25,2,digit_signature::19 | rare_pair::immersion::japanese,1,0.13043478260869565,0.40167817710425985,0.760078589781011,0.4307305164979888,0
b000ga99ry,http://www.google.com/base/feeds/snippets/15893880004435051441,3.25,2,block_id::windows | categorical_model::19 99::200019,1,0.040268456375838924,0.053021351215194135,0.22140532160374005,0.1048983763982577,0
b000k7vinq,http://www.google.com/base/feeds/snippets/16448745536109976455,3.25,2,digit_signature::69 | rare_pair::intervideo::windvd,1,0.12790697674418605,0.39632442464644957,0.6232873205510617,0.38250624064723243,0
b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843,3.25,2,digit_signature::49 | rare_pair::intervideo::windvd,1,0.11494252873563218,0.3813365398552626,0.6339042817137956,0.37672778343489677,0
b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522,3.25,2,digit_signature::599 | rare_pair::cs3::illustrator,1,0.022123893805309734,0.24617212642625863,0.6539407656162323,0.3074122619492669,0
b000sqnbp2,http://www.google.com/base/feeds/snippets/17451370028015177558,3.25,2,digit_signature::99 | rare_pair::maker::tree,1,0.08108108108108109,0.4886624239053,0.5694672031406822,0.3797369027090211,0
b000hcvr5s,http://www.google.com/base/feeds/snippets/7946849252371593289,3.234872,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.028368794326241134,0.3006578191214765,0.6048374335832087,0.31128801567697545,0
b000bgtv80,http://www.google.com/base/feeds/snippets/15661314377252665074,3.23123,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.11267605633802817,0.2039997560949539,0.5972692114782326,0.30464834130373825,0
b000gb0m7y,http://www.google.com/base/feeds/snippets/16440740299780347439,3.226344,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.03125,0.2915372353500204,0.6931034975818682,0.33863024431062955,0
b000ndibaa,http://www.google.com/base/feeds/snippets/5181661570525386541,3.222765,5,facet_rescue::lead|family|version|edition|descriptor,1,0.029045643153526972,0.1993266387555783,0.4837493131865319,0.23737386503187907,0
b000h14rr4,http://www.google.com/base/feeds/snippets/14079779635185918620,3.219445,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.11023622047244094,0.31965961817971406,0.6746256569595706,0.3681738318705752,0
b00006h3dw,http://www.google.com/base/feeds/snippets/15893880004435051441,3.216667,2,categorical_model::19 99::200019 | digit_signature::2000,2,0.03125,0.03835068065678384,0.13119530956138825,0.0669319967393907,0
b000hcvr5s,http://www.google.com/base/feeds/snippets/10248910023220043204,3.209924,5,facet_rescue::lead|family|version|edition|descriptor,1,0.021621621621621623,0.18674110975081315,0.4845802052962659,0.2309809788895669,0
b000ndibaa,http://www.google.com/base/feeds/snippets/18383405503824080160,3.209845,5,facet_rescue::lead|family|version|edition|descriptor,1,0.03138075313807531,0.14585913662543593,0.4118840832376599,0.19637465766705706,0
b000h14rr4,http://www.google.com/base/feeds/snippets/13833288364308814775,3.206357,5,facet_rescue::lead|family|version|edition|descriptor,1,0.0948905109489051,0.14058928451135874,0.37959789796898114,0.20502589780974834,0
b000h229fa,http://www.google.com/base/feeds/snippets/1803780371601211439,3.203064,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.11904761904761904,0.2594811314911273,0.673363778019011,0.3506308428525858,0
b000hcxklw,http://www.google.com/base/feeds/snippets/13394287150608509144,3.201968,5,facet_rescue::lead|family|version|edition|descriptor,1,0.06593406593406594,0.3949407221049078,0.597538326648626,0.35280437156253325,0
b00004ochi,http://www.google.com/base/feeds/snippets/2209370345378693785,3.2,2,anchor_bigram::punch::professional | digit_signature::99,1,0.08854166666666667,0.3330307277501567,0.5086937239813889,0.3100887061327374,0
b000067fk7,http://www.google.com/base/feeds/snippets/17229680859570691562,3.2,2,anchor_bigram::punch::professional | digit_signature::12,1,0.16393442622950818,0.27307682559904634,0.5460025632312604,0.327671271686605,0
b000b63xha,http://www.google.com/base/feeds/snippets/14798220155665223365,3.2,2,long_pair::bias::peak | rare_pair::bias::peak,1,0.09090909090909091,0.33195926577671453,0.7392672075610829,0.3873785214156295,0
b000fico2o,http://www.google.com/base/feeds/snippets/18320700833356403146,3.2,2,long_pair::pinnacle::studio | rare_pair::pinnacle::titanium,1,0.14516129032258066,0.36163149203590794,0.6720289204102711,0.39294056758958656,0
b000licg1m,http://www.google.com/base/feeds/snippets/6070036801370348429,3.2,2,long_pair::power::production | rare_pair::artist::storyboard,1,0.12857142857142856,0.42921221331027004,0.7559835502673152,0.43792239738300465,0
b000bgtv80,http://www.google.com/base/feeds/snippets/12543046747030237240,3.194094,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.10144927536231885,0.19965848717529097,0.706319296148303,0.33580901956197096,0
b000eg6d5q,http://www.google.com/base/feeds/snippets/15661314377252665074,3.192905,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.12318840579710146,0.2345919728389473,0.4819837458869985,0.27992137484101576,0
b000bwzzlg,http://www.google.com/base/feeds/snippets/18422892267475594445,3.192261,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.014613778705636743,0.059284760158164834,0.43462437621022393,0.1695076383580085,0
b000gb1xfo,http://www.google.com/base/feeds/snippets/17199343428206068180,3.188555,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.234375,0.5076097672756871,0.8163514204562622,0.5194453959106498,1
b0001wn1ee,http://www.google.com/base/feeds/snippets/18372325427432567642,3.186083,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.10714285714285714,0.2823893493899396,0.6649303388948822,0.35148751514255966,0
b000hcz8ey,http://www.google.com/base/feeds/snippets/16964964575879653222,3.180617,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.042682926829268296,0.3218322751266917,0.3715843008601375,0.24536650093869916,0
b0008glgea,http://www.google.com/base/feeds/snippets/16090908477278345856,3.18057,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.03736263736263736,0.1816025151857456,0.43419458070335876,0.2177199110839139,0
b000eg6d5q,http://www.google.com/base/feeds/snippets/12543046747030237240,3.179834,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.06293706293706294,0.2029743175233583,0.5657764574043838,0.2772292792882683,0
b000g80lku,http://www.google.com/base/feeds/snippets/17199343428206068180,3.178095,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.05970149253731343,0.2855744368440519,0.735616259461839,0.3602973962810681,0
b000hcz8ey,http://www.google.com/base/feeds/snippets/15988714852413665745,3.176041,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.03636363636363636,0.18926574426924003,0.2764810570635701,0.1673701458988155,0
b000gaywoe,http://www.google.com/base/feeds/snippets/17199343428206068180,3.175101,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.04329004329004329,0.3385028645526499,0.7059762436106001,0.3625897171510977,0
b000hcz8gc,http://www.google.com/base/feeds/snippets/16964964575879653222,3.16941,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.04242424242424243,0.21039351249544164,0.4177152280954118,0.2235109943383653,0
b000m2yc32,http://www.google.com/base/feeds/snippets/15988714852413665745,3.168098,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.036,0.18945931032479246,0.2900507277882156,0.1718366793710027,0
b0001wn18u,http://www.google.com/base/feeds/snippets/8324654787720267662,3.166627,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.12280701754385964,0.35442126605751517,0.6154201651833986,0.3642161495949245,0
b000gaywoe,http://www.google.com/base/feeds/snippets/16440740299780347439,3.160656,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.032397408207343416,0.30236852481630105,0.6888669141296588,0.3412109490511011,0
b000h14rqk,http://www.google.com/base/feeds/snippets/10330893806550846255,3.159236,6,facet_rescue::lead|family|version|descriptor|digit_signature|anchor_bigram,1,0.056074766355140186,0.18704328998375172,0.49137597155474017,0.24483134263121067,0
b000hcxklw,http://www.google.com/base/feeds/snippets/12218017436042377109,3.159015,5,facet_rescue::lead|family|version|edition|descriptor,1,0.028409090909090908,0.15708143465436816,0.5769420293473112,0.25414418497025676,0
b000053f92,http://www.google.com/base/feeds/snippets/10174922529198980140,3.15,3,block_id::back | block_id::robot | digit_signature::95,3,0.045454545454545456,0.04375952501046712,0.4024744727995697,0.1638961810881941,0
b000053f92,http://www.google.com/base/feeds/snippets/12978712482004335346,3.15,3,block_id::back | block_id::robot | digit_signature::95,3,0.045454545454545456,0.04375952501046712,0.4024744727995697,0.1638961810881941,0
b000053f92,http://www.google.com/base/feeds/snippets/4741351224134296286,3.15,3,block_id::back | block_id::robot | digit_signature::95,3,0.045454545454545456,0.04375952501046712,0.4024744727995697,0.1638961810881941,0
b0001wn0sq,http://www.google.com/base/feeds/snippets/7946849252371593289,3.15,2,numeric_bucket::price::1 | rare_pair::2004::word,1,0.1388888888888889,0.5804591407471257,0.8377067485548575,0.5190182593969573,1
b000h3lza4,http://www.google.com/base/feeds/snippets/13919947739364726744,3.15,2,numeric_bucket::price::1 | rare_pair::express::logic,1,0.06572769953051644,0.3929068843612713,0.6530403952081831,0.370558326366657,0
b000ndicpy,http://www.google.com/base/feeds/snippets/13125236767288549966,3.15,2,numeric_bucket::price::12 | rare_pair::cs3::flash,1,0.024291497975708502,0.31367615041371494,0.7737779575554733,0.3705818686482989,0
b000hcz8gc,http://www.google.com/base/feeds/snippets/15988714852413665745,3.149682,6,facet_rescue::lead|family|version|descriptor|model_code|digit_signature,1,0.04242424242424243,0.1366430156609673,0.34429038095229864,0.1744525463458361,0
b000ofnrhy,http://www.google.com/base/feeds/snippets/18425990585802870010,3.14715,5,facet_rescue::lead|family|version|edition|descriptor,1,0.029874213836477988,0.2988675397481658,0.5943831825276986,0.3077083120374475,0
b000ogsgzq,http://www.google.com/base/feeds/snippets/18425990585802870010,3.14715,5,facet_rescue::lead|family|version|edition|descriptor,1,0.03114754098360656,0.30014823235330057,0.5662919352249325,0.29919590285394654,0
b0008ewsf8,http://www.google.com/base/feeds/snippets/10066664236286478958,3.143211,5,facet_rescue::lead|family|lead_pair|descriptor|digit_signature,1,0.21951219512195122,0.40211555724764236,0.7716641635541048,0.46443063864123274,0
b00019tb00,http://www.google.com/base/feeds/snippets/13817411211799056426,3.117249,5,facet_rescue::lead|family|edition|lead_pair|descriptor,1,0.12195121951219512,0.2232001239011723,0.5747228248600356,0.306624722757801,0
b000hbys96,http://www.google.com/base/feeds/snippets/16481921705623851193,3.114036,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.05630026809651475,0.2970037485039356,0.5940531052627506,0.31578570728773364,0
b0009dt87e,http://www.google.com/base/feeds/snippets/10895411331126528294,3.111988,5,facet_rescue::lead|family|lead_pair|descriptor|digit_signature,1,0.17391304347826086,0.39818058275520707,0.4825048083985626,0.35153281154401017,0
b0008glgrm,http://www.google.com/base/feeds/snippets/11616731797055705273,3.1,2,model_code::200099 | prefix_pair::appl::gara,1,0.05405405405405406,0.12429835911880747,0.6996582661616548,0.2926702264448388,0
b0009suw4w,http://www.google.com/base/feeds/snippets/10301544386744816648,3.1,2,digit_signature::18 | title_prefix3::hoyle::card::games,1,0.14285714285714285,0.45475198361453406,0.7832406263845071,0.46028325095206135,0
b000aoz7fo,http://www.google.com/base/feeds/snippets/11345298028198994682,3.1,2,prefix_pair::acid::musi | rare_triple::acid::sony::studio,1,0.18181818181818182,0.4570115402549108,0.8199042172899935,0.486244646454362,0
b000bcdrdo,http://www.google.com/base/feeds/snippets/3251125238781933155,3.1,2,model_code::preschool1st | prefix_pair::brai::grad,1,0.14666666666666667,0.5344910206310068,0.6981178333059809,0.4597585068678847,0
b000bckm7i,http://www.google.com/base/feeds/snippets/13540884315258409885,3.1,2,prefix_pair::beac::delu | rare_triple::beacon::mavis::v17,1,0.12244897959183673,0.5295772652427193,0.9003689897692264,0.5174650782012608,1
b000bt8trg,http://www.google.com/base/feeds/snippets/11826731647881867985,3.1,2,prefix_pair::2005::micr | rare_triple::2005::studio::visual,1,0.02768166089965398,0.35413544671361663,0.5853011539087779,0.3223727538406828,0
b000h16p9m,http://www.google.com/base/feeds/snippets/3846293022585027470,3.1,2,model_code::2007200729 | prefix_pair::2007::basi,1,0.1267605633802817,0.4145191353583688,0.781451624660887,0.4409104411331792,0
b000hbxjxc,http://www.google.com/base/feeds/snippets/11125907881740407428,3.1,2,prefix_pair::2007::lear | rare_triple::2007::learning::quickbooks,1,0.0425531914893617,0.4518385951384921,0.7767500414909121,0.4237139427062553,0
b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466,3.1,2,model_code::104512 | prefix_pair::micr::prot,1,0.2265625,0.5773235760292562,0.5354396510410524,0.44644190902343617,0
b000ro5o78,http://www.google.com/base/feeds/snippets/18370662348326877910,3.1,2,prefix_pair::audi::forg | rare_triple::forge::sound::studio,1,0.10152284263959391,0.600569077268567,0.8644487670472445,0.522180228985135,1
b000ro7h3w,http://www.google.com/base/feeds/snippets/18353566070605982375,3.1,2,prefix_pair::acid::musi | rare_triple::acid::music::studio,1,0.028901734104046242,0.3059837780341096,0.65262597609387,0.3291704960773419,0
b0008glgea,http://www.google.com/base/feeds/snippets/10939909441298262260,3.092798,4,facet_rescue::lead|family|version|descriptor,1,0.030501089324618737,0.11139300062824196,0.4421652374376871,0.19468644246351594,0
b00008mopv,http://www.google.com/base/feeds/snippets/18376018159667249940,3.087188,5,facet_rescue::lead|family|version|edition|descriptor,1,0.046242774566473986,0.4960718682042864,0.4242602246323123,0.3221916224676909,0
b000hbys5k,http://www.google.com/base/feeds/snippets/13308005562655301002,3.082824,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.053475935828877004,0.1762024348234929,0.6072572305648215,0.2789785337390638,0
b000mz7c36,http://www.google.com/base/feeds/snippets/8805781114218671102,3.072709,4,facet_rescue::lead|family|lead_pair|descriptor,1,0.08290155440414508,0.40389919461374657,0.7411000417321587,0.4093002635833501,0
b000h16p9w,http://www.google.com/base/feeds/snippets/17177110661893930612,3.072085,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.0963855421686747,0.260713011900949,0.7891609900759947,0.38208651471520616,0
b000ndibci,http://www.google.com/base/feeds/snippets/13125236767288549966,3.070504,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.012102874432677761,0.131622721433429,0.5937649243616725,0.24583017340925975,0
b000h14rqk,http://www.google.com/base/feeds/snippets/17177110661893930612,3.069482,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.08403361344537816,0.2562182894542073,0.7186502381749251,0.35296738035817016,0
b000hbys5k,http://www.google.com/base/feeds/snippets/9655190978391337484,3.065131,5,facet_rescue::lead|family|version|descriptor|digit_signature,1,0.011111111111111112,0.10626809449188025,0.4091766959911318,0.17551863386470776,0
b000h229fa,http://www.google.com/base/feeds/snippets/17357728675180341663,3.060586,5,facet_rescue::family|version|edition|descriptor|digit_signature,1,0.1511627906976744,0.2983968160426417,0.6045150831990354,0.3513582299797838,0
b000053f92,http://www.google.com/base/feeds/snippets/9814257640405704198,3.05,2,block_id::smash | rare_triple::pack::sega::smash,1,0.1783783783783784,0.4361696731309457,0.6104115879399841,0.408319879816436,0
b00007lvdn,http://www.google.com/base/feeds/snippets/10376045838568127952,3.05,2,block_id::evidence | rare_triple::crime::csi::investigation,1,0.055299539170506916,0.22499962335732981,0.615786480810999,0.29869521444627856,0
b00008mopv,http://www.google.com/base/feeds/snippets/10432571578455910310,3.05,2,block_id::csa | model_code::100100,1,0.06432748538011696,0.5510964841069445,0.52292048232311,0.37944815060339043,0
b00008mopv,http://www.google.com/base/feeds/snippets/13893790598310451613,3.05,2,block_id::csa | rare_triple::b100::csa::srvr,1,0.16184971098265896,0.5944399565217048,0.6168002905390022,0.457696652681122,0
b000099sie,http://www.google.com/base/feeds/snippets/12471937113581397461,3.05,2,block_id::flags | rare_triple::cosmi::kids::talking,1,0.19672131147540983,0.39442962697974837,0.7523754167117624,0.44784211838897353,0
b00009vrfk,http://www.google.com/base/feeds/snippets/12049235575237146821,3.05,2,block_id::spectacle | rare_triple::arcade::grades::missions,1,0.8536585365853658,0.9659798481674068,0.9855983950086036,0.9350789265871254,1
b0000cc75j,http://www.google.com/base/feeds/snippets/12875383768036370563,3.05,2,block_id::ids | model_code::cd26xmch,1,0.1875,0.651101860234651,0.7393338476485016,0.5259785692943842,1
b0000cg4ah,http://www.google.com/base/feeds/snippets/18417940197818815384,3.05,2,block_id::clt | model_code::200320,1,0.1836734693877551,0.4907953068781308,0.804972504354143,0.4931470935400097,0
b0001gngl8,http://www.google.com/base/feeds/snippets/9889997485442958372,3.05,2,block_id::workbooks | rare_triple::animal::combo::zoboomafoo,1,0.5208333333333334,0.801882765299406,0.9216667253804982,0.7481276080044127,1
b00024yohy,http://www.google.com/base/feeds/snippets/9205821354688722990,3.05,2,block_id::eating | rare_triple::carb::low::mastercook,1,0.13414634146341464,0.44979474622934257,0.8004203241512787,0.461453803948012,0
b0002664gq,http://www.google.com/base/feeds/snippets/11869606589747761538,3.05,2,block_id::mary | rare_triple::costume::crayola::ladies,1,0.35294117647058826,0.6579285260231513,0.797797196326018,0.6028889662732525,1
b0002667rc,http://www.google.com/base/feeds/snippets/10995621697768374915,3.05,2,block_id::cold | rare_triple::day::madeline::rainy,1,0.8,0.9143646232038427,0.9543306204501834,0.8895650812180088,1
b0002j6i2s,http://www.google.com/base/feeds/snippets/11142346570518392535,3.05,2,block_id::carnival | model_code::461219,1,0.5333333333333333,0.786018343526223,0.8811685489082592,0.7335067419226052,1
b0002qnd2y,http://www.google.com/base/feeds/snippets/975032998818002648,3.05,2,block_id::1200 | rare_triple::1200::form::workshop,1,0.6415094339622641,0.7649868273565811,0.9324071397278273,0.7796344670155575,1
b0002w30e4,http://www.google.com/base/feeds/snippets/17020261670293385352,3.05,2,block_id::la | rare_triple::crime::la::streets,1,0.14285714285714285,0.37333964901598415,0.6098739558065527,0.37535691589322656,0
b000300guq,http://www.google.com/base/feeds/snippets/12945777518853966660,3.05,2,block_id::004 | model_code::910443004,1,0.29411764705882354,0.7255670196977,0.7309753083440214,0.583553325033515,1
b00032heyk,http://www.google.com/base/feeds/snippets/14100958400236899770,3.05,2,block_id::egypt | rare_triple::ancient::civilizations::presents,1,0.21875,0.5039322054846939,0.7395154404980417,0.4873992153275785,0
b00061u8sc,http://www.google.com/base/feeds/snippets/12121003713992255160,3.05,2,block_id::004 | model_code::004213,1,0.11504424778761062,0.5495586983333708,0.690821052328354,0.45180799948311173,0
b0006513tg,http://www.google.com/base/feeds/snippets/5781318040297863663,3.05,2,block_id::ipswitch | rare_triple::0900::sdk::wd,1,0.4375,0.6655948491761184,0.8842615972446772,0.6624521488069318,1
b0007lw23a,http://www.google.com/base/feeds/snippets/7415156197197389350,3.05,2,block_id::10 | rare_triple::06::apple::iwork,1,0.02403846153846154,0.08707485878845184,0.36399077852427425,0.1583680329503959,0
b0007lw23a,http://www.google.com/base/feeds/snippets/9643223122893875320,3.05,2,block_id::title_c4:work | rare_triple::06::apple::iwork,1,0.02040816326530612,0.2591390148447601,0.618848748877431,0.2994653089958324,0
b00083grii,http://www.google.com/base/feeds/snippets/13276293278980872969,3.05,2,block_id::montage | rare_triple::montage::photo::quickstart,1,0.7272727272727273,0.895371287428899,0.9341520143848097,0.852265343028812,1
b000922deu,http://www.google.com/base/feeds/snippets/17512159947329144136,3.05,2,block_id::title_c4:oftt | model_code::3400128,1,0.27184466019417475,0.7620229409783515,0.7924328673993608,0.6087668228572957,1
b000922deu,http://www.google.com/base/feeds/snippets/727817609597268757,3.05,2,block_id::title_c4:oftt | model_code::2000500128,1,0.24299065420560748,0.6735402061125232,0.7871663090236547,0.5678990564472618,1
b00097alks,http://www.google.com/base/feeds/snippets/4522979894661726264,3.05,2,block_id::superb | model_code::project5,1,0.12658227848101267,0.34185215893974547,0.7852617275609075,0.4178987216605552,0
b0009gd0km,http://www.google.com/base/feeds/snippets/14916162814320983138,3.05,2,block_id::title_c4:voic | rare_triple::advanced::ibm::viavoice,1,0.08108108108108109,0.5434310011236587,0.6666966707693933,0.4304029176580444,0
b000aoz7ko,http://www.google.com/base/feeds/snippets/12398024089660412056,3.05,2,block_id::effects | rare_triple::forge::sony::sound,1,0.1342281879194631,0.4175118212919521,0.7595882265021291,0.43710941190451474,0
b000ap2wyw,http://www.google.com/base/feeds/snippets/2622452102774676117,3.05,2,block_id::girls | rare_triple::girls::kids::power,1,0.125,0.3748360589001095,0.5998023560757222,0.3665461383252772,0
b000axs7vg,http://www.google.com/base/feeds/snippets/10652699125779985481,3.05,2,block_id::solar | rare_triple::arcade::science::superstart,1,0.918918918918919,0.9603397368113045,0.9518214094399651,0.9436933550567295,1
b000ayfpkq,http://www.google.com/base/feeds/snippets/12780505155276594892,3.05,2,block_id::killer | rare_triple::compilation::police::quest,1,0.45588235294117646,0.5925880729626615,0.6776472372567517,0.5753725543868632,1
b000bezsyi,http://www.google.com/base/feeds/snippets/10911853136488554482,3.05,2,block_id::turbocad | rare_triple::designer::imsi::turbocad,1,0.14516129032258066,0.37409754521207855,0.8354000023100254,0.4515529459482282,0
b000bi7uqs,http://www.google.com/base/feeds/snippets/18403148885652932189,3.05,2,block_id::fluke | model_code::11abg,1,0.23943661971830985,0.5831823725285594,0.706120835234862,0.5095799424939105,1
b000bljed2,http://www.google.com/base/feeds/snippets/13747478666009449997,3.05,2,block_id::seas | rare_triple::aquazone::seas::seven,1,0.075,0.30469332657666076,0.4930716222046101,0.29092164959375694,0
b000bw7kxw,http://www.google.com/base/feeds/snippets/18392335669009428265,3.05,2,long_pair::backup::exec | title_prefix3::backup::exec::10d,1,0.07352941176470588,0.4065563752289491,0.7108176637276076,0.39696781690708755,0
b000bx24o6,http://www.google.com/base/feeds/snippets/14415907760923977024,3.05,2,block_id::agp | model_code::1024768,1,0.12169312169312169,0.3992573888426656,0.6153462727420338,0.3787655944259403,0
b000csramg,http://www.google.com/base/feeds/snippets/18435579466587005010,3.05,2,long_pair::interiors::microspot | title_prefix3::microspot::interiors::mac,1,0.11363636363636363,0.48418725652125677,0.7408097418934678,0.44621112068369606,0
